SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
509069,INFOMEDIA   ,T ,Q,3.00,3.00,3.00,3.00,3.00,3.15,1,200,600.00,
509077,PRESSMN     ,B ,Q,25.00,25.30,25.00,25.05,25.05,25.25,7,3253,81930.00,
509079,GUFIC BIO SC,B ,Q,71.95,73.10,70.55,71.55,70.55,73.25,123,3903,278408.00,
509148,GOVIND RUBB.,Z ,Q,2.15,2.15,2.15,2.15,2.15,2.15,1,1,2.00,
509152,GRPLTD      ,B ,Q,970.00,970.00,965.00,965.00,965.00,969.00,3,1727,1675180.00,
509162,INDAG RUBBER,X ,Q,79.75,80.00,76.00,76.10,76.05,79.70,26,1822,143713.00,
509196,M.M.RUBBER  ,XT,Q,48.05,52.00,48.05,51.25,52.00,50.20,5,250,12672.00,
509220,PTL LTD     ,B ,Q,42.20,42.20,41.00,41.00,41.00,41.75,15,622,25626.00,
509243,TVS SRICHAKR,B ,Q,1830.00,1860.00,1795.00,1848.20,1860.00,1843.15,46,144,260391.00,
509438,BENARES HOT ,XT,Q,1460.00,1483.85,1432.05,1481.00,1481.00,1481.00,7,33,48390.00,
509472,CRAVATEX    ,X ,Q,372.00,372.00,372.00,372.00,372.00,390.00,9,57,21204.00,
509480,BERGE PAINT ,A ,Q,314.55,315.00,302.10,305.90,305.00,313.55,522,29215,8941124.00,
509486,CAPRIHANS   ,X ,Q,53.85,53.85,45.00,50.45,50.40,53.10,37,1445,69840.00,
509488,GRAPHITE IN.,A ,Q,318.00,318.75,280.00,309.70,309.70,318.50,2142,97382,30245642.00,
509496,ITDCEM      ,B ,Q,103.00,103.25,101.90,101.95,101.95,105.75,113,5937,609185.00,
509525,EMPIRE IND. ,X ,Q,756.80,780.40,745.00,748.80,750.00,756.80,22,300,225523.00,
509557,GARFIBRES   ,B ,Q,1235.00,1250.00,1202.40,1238.00,1237.00,1231.50,51,649,798819.00,
509567,GOA CARBON  ,B ,Q,334.90,343.10,307.00,320.10,320.10,339.25,2399,38845,12436891.00,
509597,HARDCASTLE  ,XT,Q,216.00,216.00,216.00,216.00,216.00,227.00,2,11,2376.00,
509631,HEG LIMITED ,A ,Q,1375.00,1375.00,1282.30,1297.50,1297.50,1379.75,3591,33207,43432452.00,
509635,HIND.COMPOSI,B ,Q,190.00,191.60,190.00,190.00,190.00,193.00,14,742,140981.00,
509675,HIL         ,B ,Q,1570.00,1570.00,1541.60,1554.95,1554.95,1583.70,81,426,663744.00,
509692,IND.CARD    ,B ,Q,98.40,98.40,98.40,98.40,98.40,103.55,3,88,8659.00,
509709,INT.CONVEYOR,X ,Q,28.50,30.60,28.00,28.65,28.90,29.00,50,5675,167396.00,
509715,JAYSHRE TEA ,B ,Q,52.00,52.00,50.60,50.90,50.80,52.05,66,4302,220513.00,
509820,PAPERPROD   ,B ,Q,249.95,253.05,249.00,251.75,253.00,252.05,95,2626,658486.00,
509835,PREMIER SYN.,X ,Q,11.55,11.55,11.55,11.55,11.55,11.33,10,3124,36082.00,
509874,SHALIMAR PAI,B ,Q,75.00,75.75,73.00,74.10,74.10,76.90,176,10977,816274.00,
509930,SUPREM IND  ,A ,Q,1109.00,1157.40,1070.00,1142.30,1142.20,1106.20,416,3434,3800784.00,
509953,TRADE WINGS ,XT,Q,89.10,89.10,89.10,89.10,89.10,93.75,1,25,2227.00,
509966,VST INDUS.  ,A ,Q,3300.00,3368.00,3251.00,3339.35,3339.35,3316.20,27,80,263586.00,
510245,SWASTI VINAY,X ,Q,2.95,3.12,2.95,3.02,3.00,3.02,22,8461,25458.00,
511012,YAMINI INVES,XT,Q,0.22,0.22,0.20,0.20,0.20,0.21,7,12518,2503.00,
511034,JINDAL DRILL,B ,Q,102.00,103.15,97.45,99.70,99.20,102.95,83,2363,236364.00,
511064,APLAYA      ,X ,Q,0.74,0.74,0.72,0.72,0.72,0.75,4,842,608.00,
511066,SAKTHI FIN. ,X ,Q,13.00,14.89,13.00,14.49,14.49,14.09,23,2613,37419.00,
511072,DEWAN H.FIN.,A ,Q,80.95,83.10,77.00,77.75,77.75,80.15,8853,1743204,138728482.00,
511076,SAT IND LTD ,XT,Q,37.00,37.00,36.00,36.00,36.00,36.85,42,4235,154455.00,
511108,SHIVA TEXYAM,B ,Q,127.15,134.80,125.10,130.00,130.00,130.20,8,16,2076.00,
511116,QUADRANT    ,XT,Q,0.19,0.20,0.19,0.20,0.20,0.19,6,2669,508.00,
511144,ASYAINFO    ,XT,Q,5.44,5.44,5.44,5.44,5.44,5.20,1,100,544.00,
511147,WALL ST.FIN.,X ,Q,25.55,30.00,25.55,27.15,26.00,27.75,13,1400,38409.00,
511169,HIMALCHULI F,P ,Q,11.00,11.00,11.00,11.00,11.00,10.95,1,200,2200.00,
511196,CANFIN HOMES,A ,Q,361.00,365.75,360.00,362.00,362.00,360.10,990,39282,14248098.00,
511208,IL & FS INVE,B ,Q,3.65,3.86,3.56,3.62,3.86,3.70,30,8330,30253.00,
511218,SHRIRAM TRAN,A ,Q,1076.95,1076.95,1020.20,1032.35,1034.00,1077.05,2440,68165,70762893.00,
511243,CHOLAFIN    ,A ,Q,287.10,287.10,275.05,276.10,278.00,288.85,1625,48395,13565322.00,
511288,GRUH FINANCE,A ,Q,288.00,288.85,275.20,282.05,282.05,287.55,2221,70479,19875982.00,
511333,VLS FINANCE ,B ,Q,55.50,55.50,52.20,52.50,52.50,54.10,60,3504,184431.00,
511355,IND CEM CAP ,X ,Q,2.83,3.11,2.83,3.11,3.11,2.97,7,14943,42585.00,
511377,MEHTA I.FIN ,XT,Q,5.61,5.90,5.61,5.61,5.61,5.90,4,1300,7351.00,
511389,VIDEOCON IND,Z ,Q,1.58,1.58,1.50,1.58,1.58,1.51,44,15876,24459.00,
511411,SHRISTINFRA ,XT,Q,184.00,184.00,172.05,174.00,177.50,178.95,34,113,19786.00,
511413,CREST       ,B ,Q,110.00,110.00,103.50,104.60,103.50,110.00,35,667,71867.00,
511431,VAKRANGEE   ,A ,Q,35.85,35.95,34.25,34.85,34.85,35.80,1183,516732,18055099.00,
511463,ALEXANDER   ,XT,Q,14.40,14.70,13.85,14.40,14.40,14.55,52,41517,595335.00,
511473,IND.BANK MER,B ,Q,8.00,8.00,7.77,7.77,7.77,7.82,3,1003,7793.00,
511493,VCK CAPITAL ,XT,Q,1.25,1.25,1.25,1.25,1.25,1.31,1,300,375.00,
511501,BHARAT BHUSH,X ,Q,16.05,18.95,16.05,17.85,18.65,17.45,13,551,10278.00,
511505,CAPITAL TRUS,B ,Q,128.00,140.00,120.00,130.25,135.00,130.70,46,535,70124.00,
511509,VIVO BIO TEC,X ,Q,35.00,35.00,35.00,35.00,35.00,31.80,2,4,140.00,
511533,SAHARA HOUSG,X ,Q,33.50,34.95,30.00,33.00,32.00,32.60,37,2219,70240.00,
511551,MONARCH     ,X ,Q,27.25,30.50,27.05,27.55,28.40,28.45,21,1006,27812.00,
511557,PRO FIN CAP.,X ,Q,23.75,23.75,23.75,23.75,23.75,24.20,45,20669,490888.00,
511559,TIMES GUARAN,B ,Q,35.50,35.50,35.50,35.50,35.50,34.15,1,200,7100.00,
511571,SOMDATT FIN ,XT,Q,8.70,8.70,8.70,8.70,8.70,8.53,8,6429,55932.00,
511589,AVONMORE    ,X ,Q,14.35,14.80,13.42,13.60,13.60,15.05,28,2736,38327.00,
511605,ARIHANT CAP.,X ,Q,55.10,56.45,51.05,53.05,53.20,55.00,18,6142,335028.00,
511609,ISL CONSULT ,X ,Q,10.20,10.20,10.20,10.20,10.20,10.25,1,200,2040.00,
511611,DCM FINANCIA,B ,Q,0.90,0.90,0.87,0.90,0.90,0.90,5,3250,2835.00,
511628,IMCAP       ,X ,Q,22.40,22.40,22.40,22.40,22.40,21.35,3,125,2800.00,
511630,SAMBHAAV MED,B ,Q,3.60,3.60,3.30,3.46,3.46,3.62,17,6179,21171.00,
511658,NETTLINX LTD,X ,Q,37.30,37.30,32.00,32.70,32.90,33.00,18,1155,37470.00,
511664,BGIL FL TEC ,XT,Q,1.71,1.71,1.71,1.71,1.71,1.80,3,5500,9405.00,
511672,SCANSTL     ,X ,Q,34.00,34.00,31.50,31.50,31.50,33.25,19,760,24437.00,
511676,GIC HOUSING ,A ,Q,258.05,258.40,252.00,254.15,255.20,260.00,607,12828,3272601.00,
511702,PARSHARTI IN,X ,Q,10.02,10.02,10.02,10.02,10.02,10.02,1,10,100.00,
511716,ESCORT FINAN,XT,Q,2.88,2.97,2.88,2.88,2.88,3.03,12,3890,11335.00,
511724,BAID LEASING,X ,Q,72.85,72.85,66.00,68.70,69.45,69.45,7,79,5459.00,
511726,VIPUL LTD   ,B ,Q,43.50,43.50,40.95,42.85,42.85,43.75,24,2106,88583.00,
511736,USHDEV INTNL,XT,Q,0.23,0.23,0.23,0.23,0.23,0.22,11,9948,2288.00,
511738,MEHTA SECUR.,XT,Q,12.65,12.65,12.65,12.65,12.65,12.65,1,5,63.00,
511740,MEHTA HOUSIN,XT,Q,7.93,7.93,7.93,7.93,7.93,7.56,6,100,793.00,
511742,UGROCAP     ,X ,Q,200.00,200.00,188.00,190.00,190.00,195.00,10,658,125504.00,
511754,SHALIB.FINAN,X ,Q,80.00,80.00,79.95,80.00,80.00,79.00,12,2177,174159.00,
511764,UPASANA FIN.,X ,Q,39.15,39.45,38.80,38.85,38.85,39.15,13,3957,153984.00,
511766,MUTHOOT CAP ,B ,Q,814.90,814.90,640.00,654.40,640.00,707.95,89,795,537871.00,
512068,DECCANGOLD  ,X ,Q,21.90,23.65,21.15,22.95,22.95,22.00,255,74929,1711524.00,
512070,UPL         ,A ,Q,669.00,673.20,653.35,662.40,662.40,666.30,4236,206125,136995330.00,
512093,CRANES SOFTW,X ,Q,1.10,1.14,1.02,1.04,1.02,1.10,23,6445,7092.00,
512131,SIGNET IND  ,B ,Q,30.10,30.10,28.50,28.85,29.90,31.20,55,5346,154373.00,
512149,ADVANCE TECH,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,30,5.00,
512161,8KMILES     ,B ,Q,85.05,89.40,83.35,88.45,88.45,85.15,1000,89267,7894893.00,
512165,ABANSENT    ,XT,Q,49.35,49.35,49.35,49.35,49.35,49.35,1,10,493.00,
512175,VAMA INDS   ,X ,Q,7.88,8.39,7.88,8.05,8.32,7.88,7,157,1275.00,
512179,SUNTECK REAL,A ,Q,461.00,461.00,435.90,439.00,439.00,455.75,710,45241,19960136.00,
512217,PRISM MEDI  ,X ,Q,30.00,30.00,30.00,30.00,30.00,29.90,1,50,1500.00,
512229,VERITAS     ,XT,Q,55.05,57.20,55.05,57.20,57.20,56.15,3,53,2928.00,
512237,JAI CORP LTD,A ,Q,101.55,101.55,99.05,99.70,99.70,102.50,798,84061,8405093.00,
512247,ASHIRWAD CAP,X ,Q,3.49,3.49,3.11,3.20,3.24,3.21,57,28475,93228.00,
512257,SVARTCORP   ,X ,Q,3.95,3.95,3.35,3.40,3.47,3.50,40,15116,51222.00,
512267,MEDIA MATRIX,X ,Q,4.74,4.74,4.53,4.53,4.53,4.76,5,88905,402760.00,
512289,SHIRPUR GOLD,B ,Q,15.60,16.09,14.80,15.98,16.00,15.33,104,39094,599834.00,
512297,SHANTAI     ,X ,Q,56.90,56.90,56.90,56.90,56.90,59.85,1,50,2845.00,
512381,STARTECK    ,XT,Q,26.50,26.50,26.50,26.50,26.50,25.40,1,100,2650.00,
512425,NIRAV COMMER,X ,Q,170.00,170.00,170.00,170.00,170.00,167.00,1,8,1360.00,
512437,APOLLO FIN I,X ,Q,49.60,49.60,49.60,49.60,49.60,52.20,3,912,45235.00,
512453,SHRI JAGDAMB,X ,Q,202.80,202.80,177.30,200.10,200.10,205.00,3,17,3419.00,
512455,LLOYDS MET E,X ,Q,9.00,9.40,8.61,9.00,9.00,9.50,21,2570,22663.00,
512477,BETEX INDIA ,X ,Q,23.00,23.00,22.90,22.90,22.90,21.95,2,35,804.00,
512493,GARNET INTL ,X ,Q,25.15,26.25,24.00,25.00,25.00,24.50,21,1741,42411.00,
512519,DONEAR IND. ,B ,Q,30.35,31.70,28.55,29.85,29.75,31.80,102,7111,210965.00,
512527,SUPER SAL IN,X ,Q,316.00,337.00,306.00,321.55,327.00,324.05,13,248,78440.00,
512529,SEQUENT     ,B ,Q,70.20,71.70,68.70,70.05,69.70,69.85,948,128582,9051083.00,
512531,STC INDIA   ,B ,Q,113.15,113.15,108.65,109.30,108.65,114.20,269,12632,1399069.00,
512553,ZENITH EXP. ,B ,Q,44.50,47.25,44.50,47.25,47.25,45.05,3,202,9517.00,
512559,KOHINORFOODS,B ,Q,16.70,16.70,16.00,16.25,16.25,16.50,35,3622,58671.00,
512573,AVANTI FEEDS,A ,Q,348.00,348.00,332.20,335.90,335.90,348.80,842,31064,10496521.00,
512587,ZODIAC JRD  ,B ,Q,34.00,34.00,29.05,32.90,32.95,33.85,30,6046,199045.00,
512595,UNIMODE OVER,XT,Q,10.99,10.99,10.99,10.99,10.99,10.99,1,2,21.00,
512599,ADANI ENTER ,A ,Q,144.40,146.20,137.90,139.10,139.10,147.55,2956,572005,80993976.00,
512604,HARIA EXPORT,X ,Q,1.37,1.37,1.31,1.31,1.31,1.37,3,1040,1422.00,
512608,BHANDARI HOS,B ,Q,1.70,1.70,1.61,1.61,1.61,1.66,14,20686,33568.00,
512626,ORBIT EXPORT,B ,Q,117.25,119.20,117.25,119.20,119.20,119.50,4,101,11844.00,
512634,SAVERA IND  ,X ,Q,55.65,55.65,50.10,53.20,53.20,53.35,3,122,6729.00,
513005,VBC FERRO   ,XT,Q,31.65,31.65,31.65,31.65,31.65,30.75,1,7,221.00,
513010,TATA SPONGE ,B ,Q,512.95,518.00,501.25,508.40,508.40,513.00,330,6509,3317511.00,
513023,NAV BHAR VEN,A ,Q,96.00,96.65,94.05,94.35,94.55,98.50,93,10374,986013.00,
513043,REMI EDEL   ,X ,Q,16.90,16.90,16.75,16.75,16.75,17.55,4,3000,50635.00,
513059,G.S.AUTO INT,X ,Q,4.40,4.40,3.65,4.10,4.10,3.95,14,3275,13258.00,
513097,SHIV.BIMETAL,X ,Q,105.05,109.65,104.00,104.85,105.50,107.75,134,11078,1162300.00,
513108,GANDHI SP.TU,B ,Q,390.00,390.00,375.55,381.60,383.50,399.00,39,498,191197.00,
513117,AMFORGE IND.,X ,Q,0.92,0.92,0.92,0.92,0.92,0.96,2,175,161.00,
513119,ABC GAS INT ,XT,Q,12.50,12.50,12.50,12.50,12.50,12.50,1,1,12.00,
513121,ORICON ENT  ,B ,Q,19.60,19.90,18.50,19.10,19.80,19.55,69,14359,275735.00,
513142,BALASORE    ,X ,Q,15.95,15.95,14.00,14.65,14.95,15.55,152,29274,422937.00,
513179,NAT STL AGRO,T ,Q,3.00,3.00,2.95,2.95,2.95,3.10,2,150,445.00,
513216,UTTAM GALVA ,B ,Q,9.70,9.70,9.25,9.37,9.37,9.82,179,30893,292846.00,
513228,PENNAR STEEL,B ,Q,32.45,35.05,32.10,33.05,33.05,32.45,258,16050,534085.00,
513262,ST.STR.WHEEL,B ,Q,821.80,821.80,768.00,780.75,786.15,786.50,398,11285,8807997.00,
513269,MAN IND.(I) ,B ,Q,51.50,54.10,51.20,52.25,53.90,53.00,80,5147,266708.00,
513335,METALFORGE  ,B ,Q,7.89,7.94,7.89,7.94,7.94,7.57,29,8403,66651.00,
513349,AJMERA      ,B ,Q,162.10,165.10,157.35,158.25,157.80,165.45,159,4811,771187.00,
513353,COCHIN MIN. ,X ,Q,162.25,162.25,154.00,161.15,160.10,166.15,48,4120,651289.00,
513359,PARINFRA    ,X ,Q,0.95,0.95,0.95,0.95,0.95,1.00,4,910,864.00,
513361,ISW LTD     ,X ,Q,0.83,0.86,0.81,0.81,0.81,0.89,166,8242401,6676588.00,
513369,RAJKUMAR FRG,X ,Q,29.25,29.25,28.40,28.40,28.40,29.25,6,1109,32144.00,
513375,CARBORUNDUM ,A ,Q,379.00,379.00,343.10,346.40,346.20,354.90,79,605,210285.00,
513377,MINERAL&METL,A ,Q,23.45,23.50,22.80,22.85,22.85,23.95,408,62614,1443726.00,
513401,ASHIANA ISP.,X ,Q,19.00,19.00,19.00,19.00,19.00,19.00,1,10,190.00,
513414,SMPL        ,T ,Q,0.33,0.35,0.33,0.34,0.34,0.34,6,14050,4647.00,
513418,SMFIL       ,Z ,Q,0.51,0.51,0.51,0.51,0.51,0.53,1,200,102.00,
513434,TATA METALIK,A ,Q,578.50,591.80,558.80,589.10,587.25,590.25,202,1601,921412.00,
513436,SHAH ALLOYS ,B ,Q,11.05,11.75,10.63,10.88,10.88,11.45,28,3208,35291.00,
513446,MONNETISPA  ,B ,Q,19.95,20.05,18.00,18.25,18.25,20.60,143,31082,585293.00,
513452,ELANGO INDUS,XT,Q,3.14,3.14,3.14,3.14,3.14,3.14,1,1,3.00,
513472,SIMPLEX CAST,X ,Q,53.40,53.40,47.00,47.00,47.00,47.75,4,1011,47581.00,
513502,BARODA EXTR.,XT,Q,0.27,0.27,0.27,0.27,0.27,0.26,3,10000,2700.00,
513511,PANCH.STEEL ,X ,Q,29.50,29.50,29.10,29.10,29.10,31.95,4,1000,29300.00,
513513,ADITYA ISPAT,X ,Q,4.28,4.70,4.28,4.70,4.70,4.50,4,375,1678.00,
513515,S.R.INDUS.  ,X ,Q,0.95,0.95,0.94,0.94,0.94,0.98,2,700,663.00,
513517,STEELCAST   ,X ,Q,150.00,151.00,145.10,150.45,151.00,154.85,17,2394,359182.00,
513519,PITTIENG    ,B ,Q,47.15,47.55,46.55,46.90,46.90,48.45,29,1446,67962.00,
513554,MAHA STEEL  ,T ,Q,163.00,163.50,163.00,163.00,163.00,171.00,5,389,63432.00,
513599,HIND.COPPER ,A ,Q,39.45,39.45,38.35,38.60,38.60,39.45,363,105572,4079728.00,
513605,SRIPIPES    ,B ,Q,182.50,183.75,177.00,178.85,179.00,184.45,175,6110,1099313.00,
513683,NLCINDIA    ,A ,Q,63.60,63.60,61.50,61.65,61.65,63.95,189,19573,1222618.00,
513687,SPECTRA IND.,XT,Q,2.94,2.94,2.94,2.94,2.94,2.80,1,20,58.00,
513691,JMT AUTO LTD,B ,Q,1.89,1.90,1.85,1.90,1.90,1.81,41,93194,176974.00,
513693,KIC METALIKS,X ,Q,60.00,60.00,60.00,60.00,60.00,59.25,1,300,18000.00,
513699,SOLID STONE ,X ,Q,43.80,43.80,43.80,43.80,43.80,46.10,1,500,21900.00,
513709,SHILP GRAVUR,X ,Q,85.45,85.45,80.60,83.95,83.95,85.45,9,372,31376.00,
513713,WHITEORG    ,X ,Q,10.16,10.55,9.80,9.93,9.93,10.24,214,49936,502939.00,
513729,ARO GRANITE ,B ,Q,44.25,44.25,43.45,43.80,44.25,44.10,19,791,34789.00,
514030,DEEPAK SPINN,X ,Q,84.10,84.10,84.10,84.10,84.10,85.25,2,200,16820.00,
514034,JBF IND.LTD ,B ,Q,13.35,13.80,13.01,13.01,13.01,13.69,27,5527,72490.00,
514036,LOY.TEX MILL,X ,Q,350.00,350.00,340.10,350.00,350.00,331.55,6,79,27441.00,
514043,HIMAT.SEIDE ,B ,Q,158.20,158.55,154.95,156.05,157.45,159.20,207,6508,1015183.00,
514045,BSL LTD.    ,B ,Q,28.15,30.55,27.65,30.55,30.55,29.10,62,2487,70229.00,
514087,PBM POLYTEX ,X ,Q,65.25,68.50,65.25,68.50,68.50,68.80,2,400,26750.00,
514138,SURYALATA SP,X ,Q,146.25,146.25,146.25,146.25,146.25,146.45,4,3778,552532.00,
514142,TT LTD.     ,B ,Q,43.15,44.60,43.15,44.60,44.60,45.20,4,2000,87775.00,
514162,WELSPUN (I) ,A ,Q,56.60,56.60,54.25,55.05,55.30,57.10,338,34055,1875889.00,
514165,IND.ACRYLICS,X ,Q,12.30,12.30,11.50,11.60,11.60,12.22,57,13931,162024.00,
514167,GANESH ECOSP,B ,Q,288.85,290.95,277.00,290.95,290.95,291.25,58,891,250976.00,
514175,VARDHMAN POL,T ,Q,3.75,3.75,3.75,3.75,3.75,3.93,1,100,375.00,
514183,BLA ROS IND ,XT,Q,59.00,59.00,55.20,55.20,55.20,58.10,76,8712,486107.00,
514211,SUMEET INDUS,B ,Q,2.71,2.75,2.60,2.69,2.69,2.70,22,15789,42644.00,
514215,BINNY LTD.  ,X ,Q,108.05,108.05,108.00,108.00,108.00,108.05,2,25,2700.00,
514223,RAMGOPAL POL,T ,Q,1.54,1.54,1.54,1.54,1.54,1.62,2,1000,1540.00,
514234,SANGAM INDIA,B ,Q,53.50,53.50,51.30,51.60,51.95,51.80,16,4030,211910.00,
514266,ZENITH FIBRE,X ,Q,51.50,51.50,51.00,51.25,51.00,52.00,3,150,7698.00,
514272,BHILWARA SP.,XT,Q,15.80,16.60,15.80,16.10,16.30,16.60,10,1338,21364.00,
514274,AARVEE DENIM,B ,Q,18.40,18.55,17.70,18.55,18.55,19.00,14,246,4421.00,
514286,ASHIMA LTD. ,B ,Q,10.00,10.00,9.50,9.65,9.78,10.25,74,3702,35742.00,
514300,PIONEER EMB ,B ,Q,22.50,23.20,22.30,23.20,23.20,23.45,19,3416,77218.00,
514302,VIPPY SPIN. ,X ,Q,36.80,39.50,36.70,39.20,39.45,40.50,30,3218,121510.00,
514322,KAMADGIRI   ,X ,Q,78.00,78.00,69.00,69.80,77.95,78.20,3,75,5399.00,
514326,PATSPIN INDI,B ,Q,8.10,8.10,8.10,8.10,8.10,7.93,1,1,8.00,
514330,OVERSEAS SYN,X ,Q,3.47,3.82,3.47,3.82,3.82,3.64,7,6740,23448.00,
514354,PREMIER POLY,B ,Q,25.00,26.00,20.50,22.60,22.60,22.50,18,2893,67705.00,
514386,GUJ COTEX   ,X ,Q,2.00,2.00,2.00,2.00,2.00,2.09,2,200,400.00,
514394,AJIL        ,B ,Q,22.85,22.85,22.85,22.85,22.85,23.30,11,1868,42683.00,
514400,GARWARE SYN.,XT,Q,3.57,3.93,3.57,3.93,3.93,3.75,10,3819,14022.00,
514418,MANORG      ,X ,Q,378.00,378.05,363.00,366.20,364.20,381.65,188,5254,1938408.00,
514428,HINDU.ADHESI,X ,Q,73.00,75.80,71.80,74.25,74.25,75.15,13,123,9156.00,
514448,JYOTI RESINS,X ,Q,158.55,164.00,151.10,155.40,155.40,158.55,38,5442,852152.00,
514450,MAHA.RUBTECH,X ,Q,39.50,39.50,39.40,39.40,39.40,39.60,3,120,4730.00,
514470,WIMSOME TEXT,B ,Q,21.50,21.50,18.25,21.00,21.00,19.70,10,75,1542.00,
515030,ASAHI IN.GLA,A ,Q,210.00,213.45,207.95,209.70,209.20,213.45,78,12347,2605546.00,
515037,MURD.CERAM  ,B ,Q,18.75,19.20,18.55,18.70,18.80,19.25,36,3566,67690.00,
515043,SAINT-GOBAIN,X ,Q,50.10,50.65,49.05,49.25,49.25,50.10,304,31477,1558035.00,
515055,ANANTRAJ    ,B ,Q,31.00,31.00,29.70,29.85,29.70,31.40,112,14015,424329.00,
515085,RESTILE CER.,X ,Q,2.85,2.85,2.27,2.41,2.41,2.50,15,1355,3727.00,
515093,MADHAV MARB.,B ,Q,36.00,36.00,35.05,35.15,35.15,35.25,29,351,12361.00,
515145,HIND.NAT.GLS,B ,Q,21.25,21.25,21.25,21.25,21.25,22.35,8,2160,45900.00,
515147,HALDYN GLASS,X ,Q,30.00,30.75,28.35,29.45,29.20,30.10,94,13049,381377.00,
516003,DUROPLY     ,X ,Q,68.05,70.45,66.00,68.30,68.00,75.00,35,2352,161056.00,
516016,SHREYANS IND,B ,Q,145.05,145.05,135.95,136.30,136.30,145.05,76,2714,372040.00,
516022,STAR PAPER  ,B ,Q,104.30,104.50,101.00,103.05,104.50,105.50,133,3275,336653.00,
516030,YASH PAPERS ,X ,Q,46.85,46.85,43.50,44.10,44.20,45.45,88,15555,687347.00,
516064,ARROWGREEN  ,T ,Q,83.10,83.10,82.35,82.35,82.35,86.65,6,167,13753.00,
516072,VISHNU CHEM ,B ,Q,117.20,117.20,112.00,112.95,112.00,121.10,34,462,53474.00,
516078,JUMBO BAG   ,Z ,Q,10.50,10.50,10.50,10.50,10.50,10.00,1,50,525.00,
516082,N.R.AGARWAL ,B ,Q,204.20,207.00,203.40,206.20,205.90,208.05,26,207,42487.00,
516086,SH.RAJES.PAP,XT,Q,6.80,6.80,6.80,6.80,6.80,6.94,1,100,680.00,
516096,SANGAL PAPER,XT,Q,100.00,100.00,93.20,93.20,93.20,97.10,5,108,10735.00,
516106,SH.KARTHIK P,X ,Q,5.22,5.22,5.21,5.22,5.22,4.98,4,502,2618.00,
516108,S.I.PAPER   ,XT,Q,81.55,82.00,81.50,82.00,82.00,81.50,6,427,34905.00,
517015,VINDHYA TELE,B ,Q,1263.00,1263.00,1172.35,1181.25,1178.00,1271.85,114,475,572927.00,
517041,ADORWELDING ,B ,Q,331.65,342.00,322.05,327.60,327.00,337.75,65,630,208013.00,
517044,INT.DATA MAN,XT,Q,11.99,11.99,11.99,11.99,11.99,11.43,1,200,2398.00,
517059,SALZER ELEC ,B ,Q,125.70,125.70,122.00,124.40,124.40,127.20,10,2617,324188.00,
517063,JETINFOTRAN ,XT,Q,39.00,39.00,37.10,37.10,37.10,39.00,2,5,189.00,
517080,HIGHGROUND  ,B ,Q,2.45,2.45,2.36,2.36,2.36,2.48,22,10358,24801.00,
517096,APLAB LTD.  ,XT,Q,10.85,10.85,10.85,10.85,10.85,10.88,1,170,1844.00,
517119,PCS TECH    ,X ,Q,6.99,6.99,6.97,6.98,6.98,6.69,4,1080,7531.00,
517146,USHA MART.LT,B ,Q,30.10,30.15,29.25,29.50,29.80,30.55,86,25807,768436.00,
517166,SPEL SEMICON,X ,Q,4.60,4.75,4.60,4.60,4.60,4.65,16,3571,16598.00,
517168,SUBROS LTD. ,B ,Q,230.45,231.25,225.00,227.15,227.85,232.70,64,853,194813.00,
517174,HONEYWELL   ,A ,Q,23790.00,24160.85,23518.90,24018.15,23898.95,24556.80,84,118,2811403.00,
517206,LUMAX IND   ,B ,Q,1285.00,1285.00,1230.00,1240.75,1230.00,1285.00,31,124,154505.00,
517214,SPICEMOBI   ,T ,Q,7.69,8.48,7.69,8.48,8.48,8.08,4,705,5425.00,
517236,CALCOM VISIO,X ,Q,18.55,20.75,18.50,19.00,19.00,19.55,7,752,14265.00,
517238,DYNAVISION  ,XT,Q,46.35,46.35,46.35,46.35,46.35,46.35,1,150,6952.00,
517246,BCC FUBA    ,XT,Q,12.25,12.25,12.21,12.21,12.21,12.85,7,1696,20768.00,
517258,PRECISION EL,XT,Q,31.45,31.50,28.70,29.00,29.00,30.20,6,8107,255264.00,
517264,FINELINE CI ,X ,Q,12.04,12.04,12.04,12.04,12.04,12.67,4,550,6622.00,
517271,HBL P SYS   ,B ,Q,23.65,23.65,22.70,22.85,22.85,23.30,112,25757,591811.00,
517288,GUJARATPOLY ,X ,Q,23.95,23.95,23.00,23.95,23.95,22.85,32,6054,144613.00,
517300,GUJ.IND.POW.,B ,Q,72.15,72.20,70.60,71.30,71.30,72.75,114,39435,2824945.00,
517320,SAV INFOCOM ,XT,Q,1.86,1.86,1.86,1.86,1.86,1.95,1,100,186.00,
517330,CMI LTD.    ,B ,Q,111.05,111.05,108.05,108.95,109.35,113.45,31,1149,125055.00,
517334,MOTHERSON SS,A ,Q,121.50,121.50,116.50,118.20,118.20,122.80,2001,1935194,230020694.00,
517344,MINDTECK (I),B ,Q,43.90,44.30,41.25,42.90,42.95,41.60,56,3169,137144.00,
517354,HAVELLSINDIA,A ,Q,765.00,765.00,743.00,747.10,749.05,765.10,1314,55993,42159377.00,
