SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
535322,REPCO HOME  ,A ,Q,380.70,380.70,371.50,372.65,371.50,378.65,105,872,325867.00,
535458,NRB IND BEA ,B ,Q,16.95,18.80,15.00,16.30,15.50,16.40,11,666,10083.00,
535467,AIFL        ,Z ,Q,3.04,3.10,3.04,3.04,3.04,3.20,68,22364,68355.00,
535601,SREELEATHER ,B ,Q,178.00,181.00,170.05,173.00,174.80,183.75,51,845,149450.00,
535602,SHARDA MOTOR,B ,Q,1260.05,1260.05,1225.00,1238.50,1249.00,1285.00,9,9,11160.00,
535620,BINNY MILLS ,X ,Q,40.85,40.85,40.85,40.85,40.85,42.95,1,1,40.00,
535621,SV GLOBAL   ,X ,Q,41.10,41.10,41.10,41.10,41.10,39.15,1,43,1767.00,
535648,JUSTDIAL    ,A ,Q,804.70,812.70,770.60,775.15,775.15,811.75,6591,342961,271154192.00,
535657,OONE        ,X ,Q,1.74,1.88,1.74,1.88,1.88,1.82,3,899,1634.00,
535754,ORIENT CEM  ,A ,Q,104.00,106.70,103.35,104.50,104.15,103.15,189,5488,575603.00,
535755,ABFRL       ,A ,Q,204.40,204.40,198.35,199.05,199.00,203.55,482,15018,3002500.00,
535789,IBUL HSG FIN,A ,Q,688.00,695.65,654.00,659.95,659.95,686.40,10830,613127,416440177.00,
536128,VKJINFRA    ,XT,Q,0.31,0.31,0.31,0.31,0.31,0.30,33,142442,44157.00,
536170,KUSHAL      ,T ,Q,13.14,14.00,13.14,13.18,13.14,13.83,63,24751,331913.00,
536264,TIGER LOGS  ,X ,Q,82.10,85.00,82.10,82.90,82.90,83.90,40,2571,215226.00,
536493,JKAGRI GEN  ,X ,Q,675.00,675.00,636.00,647.05,660.50,637.45,33,379,246870.00,
536507,FUTLIF FAS  ,A ,Q,473.85,473.85,467.50,471.65,471.65,471.75,8,17,7999.00,
536659,PVVINFRA    ,XT,Q,25.75,25.75,24.35,24.45,25.00,24.65,37,9376,231159.00,
536709,INDRENEW    ,X ,Q,17.45,17.45,16.00,17.00,17.00,17.55,19,1812,30068.00,
536751,FIVEXTRADE  ,X ,Q,0.49,0.49,0.49,0.49,0.49,0.51,1,20,9.00,
536960,M100        ,B ,Q,17.80,17.92,17.60,17.76,17.76,17.75,14,1125,20086.00,
536974,CAPTAIN POLY,X ,Q,26.30,26.30,25.40,25.65,25.65,26.30,32,23264,600073.00,
537007,ICICINIFTY  ,B ,Q,120.00,121.40,120.00,120.51,120.44,121.08,235,5145,621448.00,
537008,ICICINF100  ,B ,Q,128.99,128.99,128.90,128.90,128.90,124.00,5,139,17919.00,
537069,ARNOLD HOLD ,X ,Q,6.30,6.56,6.18,6.45,6.45,6.30,15,5315,33416.00,
537092,MODEX INT   ,X ,Q,47.60,47.60,47.25,47.25,47.25,47.00,4,50,2369.00,
537253,SUNIL HEALTH,X ,Q,33.45,33.45,30.35,30.35,30.35,31.90,25,922,28491.00,
537254,RCI IND     ,X ,Q,67.00,69.75,66.65,66.75,66.70,68.05,93,61041,4162242.00,
537259,SUYOG TELE  ,X ,Q,415.30,460.00,415.30,452.65,460.00,456.15,16,207,93139.00,
537291,NATH BIOGEN ,B ,Q,405.05,406.95,402.00,402.65,402.00,405.35,11,79,31962.00,
537292,AGRI TECH   ,B ,Q,53.30,54.00,50.50,52.80,53.50,53.50,140,4829,254042.00,
537326,CHEMTECH IND,T ,Q,5.80,5.80,5.80,5.80,5.80,6.09,4,165000,957000.00,
537483,RELCNX100   ,B ,Q,119.50,119.50,117.50,117.67,118.00,119.50,5,5,591.00,
537524,VIAANINDUS  ,X ,Q,4.80,4.89,4.56,4.75,4.74,4.73,86,32532,153813.00,
537536,DENIS CHEM  ,X ,Q,46.00,47.00,46.00,46.00,46.00,47.00,6,154,7183.00,
537708,KOTAKNIFTY  ,B ,Q,119.82,119.84,118.25,119.32,118.86,119.67,30,998,119040.00,
537766,BCP LTD     ,B ,Q,45.50,45.90,43.50,44.50,44.50,45.35,1254,2183196,98720671.00,
537800,MANGALAM IND,X ,Q,0.28,0.29,0.27,0.28,0.28,0.28,12,41017,11544.00,
537820,VFL         ,B ,Q,0.56,0.56,0.53,0.56,0.56,0.55,8,26225,13905.00,
537839,PHOENIX TN  ,X ,Q,7.70,8.46,7.70,7.86,7.86,8.06,5,28025,230851.00,
537840,RAUNAQEPC   ,XT,Q,39.00,39.00,38.15,38.15,38.15,38.90,4,120,4663.00,
538019,OBI LTD     ,X ,Q,7.84,7.84,7.69,7.69,7.69,7.84,16,2593,19957.00,
538057,CPSE ETF    ,B ,Q,26.38,26.55,26.10,26.22,26.22,26.38,118,47890,1257731.00,
538081,HARIA APL   ,XT,Q,2.29,2.29,2.11,2.11,2.11,2.22,5,3185,6726.00,
538092,JOONKTOLLEE ,X ,Q,131.50,131.50,131.50,131.50,131.50,132.95,2,22,2893.00,
538119,RNB DENIMS  ,B ,Q,23.60,25.10,23.00,24.50,24.50,23.00,10,286,6732.00,
538128,WOMENS NEXT ,M ,Q,2.71,3.80,2.70,3.80,3.80,3.30,3,6000,18420.00,
538180,GOLD LINE   ,X ,Q,3.00,3.00,3.00,3.00,3.00,3.10,5,304,912.00,
538268,WONDERLA    ,B ,Q,272.00,272.00,269.00,270.00,269.50,273.40,62,467,126116.00,
538273,RESPONS INF ,XT,Q,10.24,10.24,10.24,10.24,10.24,10.24,1,90,921.00,
538351,AFEL        ,X ,Q,4.18,4.18,3.85,3.96,3.85,3.99,43,11706,48415.00,
538365,ADHUNIKIND  ,B ,Q,83.50,85.00,82.00,82.75,82.00,83.05,21,4989,413020.00,
538422,JACKSON     ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,4,100,19.00,
538423,ALPS MOTOR  ,XT,Q,0.45,0.49,0.45,0.45,0.45,0.47,33,14784,7144.00,
538432,DIVINUS     ,XT,Q,24.10,24.10,24.10,24.10,24.10,24.10,3,1060,25546.00,
538433,CLASSIC     ,XT,Q,0.20,0.20,0.20,0.20,0.20,0.20,2,555,111.00,
538446,MONEYBOXX   ,M ,Q,21.95,21.95,21.95,21.95,21.95,22.90,4,40000,878000.00,
538465,AMARSEC     ,XT,Q,20.20,20.20,20.20,20.20,20.20,21.15,1,50,1010.00,
538476,CTL         ,X ,Q,3.56,3.95,3.56,3.90,3.90,3.90,10,3337,12965.00,
538521,CROWNTOURS  ,X ,Q,23.80,23.80,22.70,22.70,22.70,22.95,10,7700,176260.00,
538539,JTAPARIA    ,X ,Q,0.23,0.23,0.23,0.23,0.23,0.24,3,2000,460.00,
538557,SAIBABA     ,XT,Q,6.33,6.33,6.33,6.33,6.33,6.45,2,650,4114.00,
538562,SKIPPER     ,B ,Q,54.55,56.00,54.55,55.00,56.00,55.10,14,588,32336.00,
538564,JAMESWARREN ,X ,Q,110.00,111.00,107.10,107.10,107.10,105.50,6,297,32803.00,
538566,APOLLOTRI   ,X ,Q,188.00,194.90,188.00,190.95,190.20,187.45,258,32685,6253338.00,
538567,GULFOIL LUB ,B ,Q,839.50,846.80,838.00,845.80,844.20,821.85,16,29,24473.00,
538569,TRIVENI ENT ,X ,Q,90.00,90.00,90.00,90.00,90.00,87.50,11,11500,1035000.00,
538598,VISHAL      ,B ,Q,345.00,345.00,344.00,344.00,344.00,345.00,2,95,32730.00,
538607,TOYAMIND    ,X ,Q,4.99,5.00,4.62,4.75,4.62,4.99,176,556750,2691767.00,
538610,UNISON      ,XT,Q,53.50,54.00,52.40,53.00,52.40,53.75,34,20535,1091584.00,
538635,SNOWMAN     ,B ,Q,34.00,34.30,33.50,33.60,33.55,34.15,113,18817,635756.00,
538653,EML         ,X ,Q,0.95,0.95,0.95,0.95,0.95,0.95,2,50,47.00,
538666,SHARDACROP  ,A ,Q,314.80,317.60,314.80,315.15,315.15,310.05,10,75,23644.00,
538668,NAYSAA      ,M ,Q,53.00,53.00,49.90,49.90,49.90,47.00,3,28000,1442800.00,
538683,RELSENSEX   ,B ,Q,403.00,403.00,397.00,397.50,397.00,363.95,5,6,2407.00,
538685,SHEMAROO    ,B ,Q,313.00,313.00,289.60,295.20,302.00,317.75,195,3299,1017674.00,
538706,ULTRACAB    ,X ,Q,48.70,48.80,48.70,48.80,48.80,48.70,8,3004,146414.00,
538708,ETIL        ,X ,Q,8.50,9.38,8.50,9.38,9.38,8.94,3,44,375.00,
538713,ATISHAY     ,X ,Q,56.25,61.00,56.25,61.00,61.00,61.00,5,250,15118.00,
538715,DHABRIYA    ,X ,Q,54.70,54.70,51.80,51.80,51.80,50.95,2,60,3253.00,
538730,PDSMFL      ,B ,Q,326.00,326.00,324.00,324.00,324.00,325.00,23,516,167784.00,
538765,JSHL        ,M ,Q,7.90,7.95,7.90,7.92,7.92,8.00,16,140000,1109000.00,
538772,NIYOGIN     ,B ,Q,61.90,61.90,54.00,59.85,59.85,58.15,6,6,355.00,
538778,AKASHDEEP   ,XT,Q,40.70,40.95,40.70,40.95,40.95,39.00,2,10,408.00,
538787,GBFL        ,XT,Q,1.22,1.22,1.22,1.22,1.22,1.20,3,840,1024.00,
538795,SAPPL       ,X ,Q,200.05,200.05,200.00,200.00,200.00,200.15,14,9000,1800000.00,
538812,AANCHALISP  ,B ,Q,12.75,13.00,12.16,12.50,12.50,12.50,64,164172,2040255.00,
538834,MEL         ,X ,Q,8.09,8.09,8.09,8.09,8.09,8.51,4,11,88.00,
538835,INTELLECT   ,A ,Q,264.95,265.75,263.65,265.50,265.00,265.20,595,173543,45866396.00,
538836,MONTECARLO  ,B ,Q,300.00,300.55,293.00,293.40,294.45,295.05,35,368,108602.00,
538837,JSTL        ,X ,Q,22.00,27.00,21.05,22.90,24.25,23.95,28,3187,74289.00,
538858,CAMSONBIO   ,XT,Q,12.02,12.02,12.02,12.02,12.02,11.79,27,44957,540383.00,
538860,PANAFIC     ,XT,Q,0.36,0.36,0.35,0.35,0.35,0.36,4,10285,3609.00,
538882, EMERALD    ,X ,Q,11.69,11.69,11.69,11.69,11.69,12.30,1,100,1169.00,
538890,MKEXIM      ,X ,Q,10.70,11.40,10.36,10.36,10.36,10.90,37,4064,42461.00,
538891,MCLOUD      ,X ,Q,29.20,29.80,28.00,29.20,29.00,29.10,1455,174108,5077973.00,
538896,KANCHI      ,XT,Q,270.00,270.00,260.15,261.45,260.15,265.00,41,1182,313751.00,
538902,DHUN TEAIND ,B ,Q,184.50,193.85,183.00,189.45,185.00,185.45,13,51,9410.00,
538922,COSYN       ,X ,Q,32.00,32.00,30.50,30.70,32.00,31.25,11,223,6847.00,
538928,KARNAVATI   ,T ,Q,27.60,29.00,27.50,29.00,29.00,28.50,4,613,16909.00,
538943,SONAL       ,XT,Q,21.50,21.52,19.50,21.52,21.52,20.50,8,254,5438.00,
538961,GENUSPAPER  ,B ,Q,5.60,5.68,5.52,5.56,5.52,5.56,18,4734,26408.00,
538962,MINDACORP   ,B ,Q,103.00,109.80,101.90,102.75,102.30,100.25,335,11111,1171847.00,
538987,TALBROSENG  ,X ,Q,107.50,107.50,102.25,102.40,102.25,104.25,19,3551,369262.00,
539006,PTCIL       ,X ,Q,401.00,401.00,401.00,401.00,401.00,397.00,2,5,2005.00,
539009,GBLIL       ,X ,Q,5.88,5.88,5.88,5.88,5.88,5.99,8,833,4898.00,
539012,MEGRISOFT   ,XT,Q,16.90,16.90,16.90,16.90,16.90,16.10,11,784,13249.00,
539017,ASHFL       ,B ,Q,51.00,57.50,51.00,54.30,55.00,53.00,8,80,4262.00,
539018,BEEKAY      ,X ,Q,289.50,290.00,275.00,289.95,290.00,276.00,43,2155,618010.00,
539026,SSPNFIN     ,M ,Q,35.00,43.00,35.00,39.00,43.00,40.00,2,12000,468000.00,
539032,FRASER      ,X ,Q,8.30,8.30,8.30,8.30,8.30,8.20,1,1000,8300.00,
539040,TTIL        ,XT,Q,1.14,1.14,1.14,1.14,1.14,1.20,4,87,99.00,
539042,AGIIL       ,T ,Q,59.65,59.65,57.50,57.50,57.50,56.85,2,21005,1207798.00,
539043,BKMINDST    ,B ,Q,2.66,2.88,2.66,2.76,2.78,2.79,6,317,877.00,
539044,MANAKSTELTD ,B ,Q,16.35,16.40,16.35,16.40,16.40,17.05,3,404,6624.00,
539045,MNKALCOLTD  ,B ,Q,6.30,6.30,5.72,6.03,6.03,6.29,9,1432,8536.00,
539046,MNKCMILTD   ,B ,Q,4.07,4.25,4.07,4.25,4.25,4.28,3,350,1439.00,
539056,ADLABS      ,B ,Q,5.00,5.05,4.82,4.82,4.82,5.06,22,7294,35968.00,
539083,INOXWIND    ,A ,Q,71.75,71.75,68.80,69.30,69.10,69.55,127,6357,441991.00,
539113,PML         ,X ,Q,1290.00,1385.00,1290.00,1316.65,1316.00,1378.00,38,249,333355.00,
539118,VRLLOG      ,B ,Q,268.00,269.70,265.60,268.50,267.15,266.95,61,740,198236.00,
539122,BODHTREE    ,X ,Q,39.50,42.50,38.50,40.70,41.00,40.60,126,40248,1607963.00,
539123,VBIND       ,XT,Q,2.13,2.13,2.13,2.13,2.13,2.17,2,2,4.00,
539126,MEP         ,B ,Q,33.00,33.00,31.90,32.05,32.20,32.85,134,11466,373146.00,
539132,VEGETABLE   ,X ,Q,3.00,3.48,3.00,3.38,3.38,3.20,12,6014,20761.00,
539141,UFO         ,B ,Q,175.00,187.05,170.00,180.05,178.50,180.00,129,2243,406665.00,
539143,PANTH       ,X ,Q,121.00,124.50,120.00,124.05,124.05,122.25,828,78151,9561824.00,
539148,SHIVALIK    ,X ,Q,242.00,242.50,228.10,241.90,241.90,241.70,27,1087,256596.00,
539150,PNCINFRA    ,A ,Q,202.75,203.85,196.55,198.20,199.50,201.90,417,8716,1739184.00,
539151,ARFIN       ,X ,Q,93.40,93.40,82.70,89.20,82.70,85.20,22,2571,233122.00,
539176,HAWAENG     ,XT,Q,23.80,25.00,23.80,24.45,25.00,25.00,6,910,22110.00,
539195,POEL        ,X ,Q,32.10,34.65,32.10,32.10,32.10,34.65,9,1478,47456.00,
539201,SATIA       ,X ,Q,701.00,709.95,695.00,703.90,705.95,701.15,14,884,620863.00,
539207,MANPASAND   ,A ,Q,38.85,38.85,38.85,38.85,38.85,40.85,33,2243,87140.00,
539219,MUL         ,X ,Q,192.00,192.00,168.00,181.00,180.00,178.90,84,5252,952392.00,
539223,AMBITION    ,B ,Q,12.70,12.70,12.70,12.70,12.70,12.70,1,350,4445.00,
539225,JIYAECO     ,B ,Q,73.20,74.70,70.85,72.40,72.40,73.45,622,168926,12335202.00,
539226,RUDRA       ,T ,Q,95.00,95.00,95.00,95.00,95.00,100.00,11,14056,1335320.00,
539227,LOYAL       ,T ,Q,34.00,35.25,33.25,33.40,35.25,35.00,8,12963,432800.00,
539228,GGPL        ,B ,Q,69.15,69.15,69.05,69.05,69.05,69.25,6,980,67727.00,
539229,MRSS        ,M ,Q,9.89,9.92,9.89,9.89,9.89,10.09,19,12600,124662.00,
539235,GPL         ,XT,Q,353.00,353.00,353.00,353.00,353.00,337.00,2,2,706.00,
539251,BALKRISHNA  ,B ,Q,28.05,28.05,27.05,27.05,27.05,28.90,10,3542,98979.00,
539252,SCFL        ,B ,Q,4.00,4.00,3.90,3.90,3.90,3.89,13,6962,27308.00,
539254,ADANITRANS  ,A ,Q,224.45,227.00,223.45,224.25,224.55,221.75,297,8143,1826936.00,
539268,SYNGENE     ,A ,Q,315.00,318.05,312.05,313.90,313.15,314.35,335,2316,731116.00,
539274,BLFL        ,Z ,Q,9.28,9.28,9.28,9.28,9.28,9.76,5,1000,9280.00,
539275,MSL         ,B ,Q,59.60,59.60,57.40,57.40,57.40,59.50,3,117,6759.00,
539276,KAYA        ,B ,Q,517.00,528.70,500.45,521.95,521.95,514.05,115,609,313118.00,
539278,SYMBIOX     ,XT,Q,0.64,0.64,0.64,0.64,0.64,0.67,2,400,256.00,
539287,ORTINLAABS  ,T ,Q,13.22,13.22,12.12,12.12,12.12,12.75,19,4176,51476.00,
539289,MJCO        ,B ,Q,563.50,571.60,552.10,558.00,557.55,554.25,252,3560,1997286.00,
539290,BINDALAGRO  ,B ,Q,12.55,12.82,12.46,12.48,12.48,12.52,24,2523,31969.00,
539291,OZONEWORLD  ,X ,Q,44.00,44.00,44.00,44.00,44.00,46.00,1,50,2200.00,
539300,AKSPINTEX   ,X ,Q,23.60,23.60,21.40,23.60,23.60,22.50,4,26,570.00,
539301,ARVSMART    ,B ,Q,97.10,100.00,96.90,100.00,100.00,97.15,97,2113,208905.00,
539302,POWERMECH   ,B ,Q,985.00,985.00,939.00,942.95,942.95,983.65,167,1963,1881386.00,
539309,RAMASTEEL   ,B ,Q,79.15,79.15,78.05,78.10,78.05,82.00,7,21,1642.00,
539310,TISL        ,B ,Q,2.32,2.78,2.32,2.55,2.78,2.53,56,1484309,3741992.00,
539312,UTISENSETF  ,B ,Q,410.00,410.00,407.51,409.00,409.00,407.50,11,150,61349.00,
539313,UTINIFTETF  ,B ,Q,1240.00,1244.90,1220.00,1220.00,1220.00,1210.00,3,5,6194.00,
539331,VETO        ,B ,Q,66.80,68.05,65.30,65.40,65.35,66.35,55,874,57850.00,
539332,NAVKARCORP  ,A ,Q,25.00,25.75,24.05,24.25,24.05,25.05,145,15506,383043.00,
539334,SHREEPUSHK  ,B ,Q,101.80,108.20,101.40,105.75,105.75,98.85,303,9094,950111.00,
539336,GUJGAS      ,A ,Q,164.80,167.40,162.60,166.95,167.30,163.95,261,7623,1257788.00,
539346,SADBHIN     ,B ,Q,62.85,62.85,60.00,60.80,60.80,62.00,14,691,41954.00,
539351,PRABHAT     ,B ,Q,63.60,65.30,63.60,64.75,64.70,64.20,30,3758,243350.00,
539353,SALAUTO     ,X ,Q,200.10,200.10,190.00,190.00,190.00,191.80,16,125,23962.00,
539359,PRITIKAUTO  ,X ,Q,123.50,123.60,119.75,120.00,120.00,122.50,31,1664,203080.00,
539363,SKC         ,Z ,Q,9.88,9.88,9.88,9.88,9.88,10.08,2,255,2519.00,
539399,BELLACASA   ,T ,Q,149.25,150.35,149.25,150.35,150.35,146.30,10,980,146496.00,
539403,ARAMBHAN    ,M ,Q,7.25,7.25,7.25,7.25,7.25,6.75,1,5000,36250.00,
539404,SATIN       ,B ,Q,273.00,275.50,227.80,272.85,273.55,276.10,98,538,144544.00,
539407,GENCON      ,X ,Q,108.75,109.00,104.75,108.65,106.05,108.75,91,8497,916648.00,
539410,WELCON      ,X ,Q,5.73,5.73,5.73,5.73,5.73,6.03,1,6500,37245.00,
539428,TEJNAKSH    ,T ,Q,75.05,75.05,75.05,75.05,75.05,79.00,1,10,750.00,
539436,COFFEEDAY   ,A ,Q,218.15,220.80,216.75,218.25,216.90,221.65,198,6624,1446032.00,
539437,IDFCFIRSTB  ,A ,Q,42.85,43.55,42.35,42.70,42.70,42.95,1375,557521,23901081.00,
539447,BEARDSELL   ,B ,Q,13.65,14.80,13.65,13.65,13.65,14.80,10,626,8552.00,
539448,INDIGO      ,A ,Q,1409.20,1416.80,1291.00,1397.75,1397.75,1565.75,34053,1002043,1372790278.00,
539450,SHK         ,B ,Q,130.00,130.50,125.50,125.80,125.80,129.20,341,4559,580866.00,
539455,ARYAVAN     ,XT,Q,23.60,23.60,23.55,23.55,23.55,23.50,2,200,4715.00,
539480,LICNETFN50  ,B ,Q,120.40,120.40,120.40,120.40,120.40,119.50,1,10,1204.00,
539486,GEETANJ     ,X ,Q,1.78,1.78,1.78,1.78,1.78,1.70,1,1,1.00,
539487,LICNETFSEN  ,B ,Q,463.00,463.00,463.00,463.00,463.00,435.01,2,20,9260.00,
539515,GMLM        ,XT,Q,154.00,154.00,148.00,148.00,148.00,151.00,92,3313,506672.00,
539516,HDFCNIFETF  ,B ,Q,1211.00,1213.47,1200.00,1202.92,1202.76,1211.00,10,28,33871.00,
539517,SXETF       ,B ,Q,4100.00,4249.99,4050.00,4050.00,4050.00,4100.00,19,78,319304.00,
539518,UDAYJEW     ,X ,Q,64.40,71.00,64.40,70.40,71.00,71.05,28,3383,236277.00,
539519,MAYUKH      ,XT,Q,13.25,13.25,13.25,13.25,13.25,13.25,1,20,265.00,
539520,SHAILJA     ,X ,Q,6.30,6.96,6.30,6.53,6.34,6.63,102,32122,217320.00,
539523,ALKEM       ,A ,Q,1751.50,1794.00,1751.50,1783.75,1776.25,1770.10,283,1118,1989447.00,
539524,LALPATHLAB  ,A ,Q,1108.50,1115.00,1083.50,1093.95,1114.35,1104.30,123,378,414988.00,
539526,SCTL        ,M ,Q,24.00,24.00,24.00,24.00,24.00,22.50,1,4000,96000.00,
539527,CREATIVE    ,X ,Q,351.50,351.50,351.50,351.50,351.50,369.95,3,48,16872.00,
539528,AAYUSH      ,X ,Q,20.25,20.25,20.25,20.25,20.25,20.25,3,8,162.00,
539542,LUXIND      ,A ,Q,1138.60,1176.25,1138.60,1155.80,1154.00,1168.45,67,173,200876.00,
539544,ABHIINFRA   ,XT,Q,3.70,3.88,3.70,3.88,3.88,3.70,2,1250,4688.00,
539546,BNL         ,X ,Q,8.93,8.93,8.93,8.93,8.93,8.93,2,2,17.00,
539551,NH          ,B ,Q,230.25,232.80,225.40,225.40,225.40,225.15,40,756,171982.00,
539594,MISHTANN    ,X ,Q,34.70,34.70,34.70,34.70,34.70,35.40,7,207,7182.00,
539597,JSLHISAR    ,A ,Q,74.95,75.60,73.55,73.80,73.55,74.95,394,28928,2143435.00,
539621,BCLENTERPR  ,XT,Q,22.30,22.30,20.50,20.50,20.50,21.30,10,5021,102932.00,
539636,PRECAM      ,B ,Q,53.30,53.90,51.00,51.40,51.00,52.00,85,4679,244886.00,
539658,TEAMLEASE   ,A ,Q,3002.35,3007.85,2986.50,2992.40,2986.50,3007.05,18,68,204045.00,
539660,SAHYOGMULT  ,X ,Q,48.90,48.90,48.00,48.90,48.90,48.00,24,38891,1894663.00,
539673,RCL         ,XT,Q,29.45,29.45,29.45,29.45,29.45,31.00,1,30,883.00,
539678,QUICKHEAL   ,B ,Q,162.00,163.05,157.45,158.15,158.15,161.00,258,8083,1290332.00,
539725,GOKULAGRO   ,T ,Q,12.78,12.78,12.01,12.35,12.35,12.26,37,93171,1155873.00,
539730,FREDUN      ,X ,Q,390.00,398.00,381.00,393.30,396.95,391.45,29,79,30835.00,
539742,SIMBHALS    ,B ,Q,6.76,6.81,6.40,6.40,6.40,6.80,22,5162,34006.00,
539760,RELICAB     ,M ,Q,44.65,44.65,44.65,44.65,44.65,43.00,2,57000,2545050.00,
539770,DARJEELING  ,X ,Q,94.85,95.95,94.00,95.75,95.80,94.35,63,15331,1460564.00,
539784,LICNFNHGP   ,B ,Q,119.60,119.60,118.05,118.30,118.30,122.24,10,911,107758.00,
539785,PDMJEPAPER  ,B ,Q,11.52,12.20,11.52,12.04,12.04,11.52,19,3300,39585.00,
539787,HCG         ,B ,Q,138.90,138.90,132.55,132.65,132.65,140.15,138,5150,695325.00,
539798,UMIYA       ,T ,Q,9.40,9.45,8.80,9.45,9.45,9.00,8,459,4271.00,
539807,INFIBEAM    ,A ,Q,42.25,42.70,41.80,41.95,41.95,42.05,278,127966,5387549.00,
539814,RADHEY      ,XT,Q,18.00,18.00,18.00,18.00,18.00,17.40,4,2500,45000.00,
539837,RPEL        ,M ,Q,124.00,124.00,124.00,124.00,124.00,118.00,1,1400,173600.00,
539841,LANCER      ,B ,Q,60.00,60.00,56.15,56.20,56.20,59.10,14,822,47330.00,
539844,EQUITAS     ,A ,Q,115.25,118.35,113.70,115.10,115.15,117.25,750,79445,9151470.00,
539861,SKIL        ,B ,Q,8.39,8.39,8.39,8.39,8.39,8.38,2,55,461.00,
539871,THYROCARE   ,A ,Q,470.00,473.20,455.00,460.55,460.25,467.45,102,707,330434.00,
539872,BAJAJHCARE  ,B ,Q,205.00,205.00,199.00,199.50,199.00,201.55,4,23,4594.00,
539874,UJJIVAN     ,A ,Q,288.00,288.05,274.55,277.45,277.45,283.45,1561,124397,34872723.00,
539876,CROMPTON    ,A ,Q,227.00,231.50,225.55,226.25,225.90,227.90,721,22599,5145544.00,
539883,PILANIINVS  ,B ,Q,2025.00,2025.00,1986.00,1997.55,2000.00,2008.15,44,1785,3556152.00,
539884,DARSHANORNA ,B ,Q,40.25,40.25,39.10,39.95,39.95,39.50,35,5577,219235.00,
539889,PARAGMILK   ,A ,Q,257.60,261.20,254.25,260.25,261.00,255.35,368,10743,2767342.00,
539917,NAGARFERT   ,B ,Q,4.85,4.90,4.80,4.86,4.90,4.85,32,18246,88550.00,
539921,SEIL        ,T ,Q,104.00,104.00,104.00,104.00,104.00,104.85,1,1,104.00,
539938,MIL         ,X ,Q,99.75,100.00,95.60,100.00,100.00,99.90,10,600,58959.00,
539939,YASHCHEM    ,B ,Q,93.20,93.20,93.10,93.10,93.10,92.80,2,182,16954.00,
539940,MAXVIL      ,B ,Q,41.75,41.95,41.25,41.70,41.70,41.80,26,995,41448.00,
539945,ICICINV20   ,B ,Q,54.50,54.55,53.99,53.99,53.99,54.80,4,17,925.00,
539956,TAALENT     ,X ,Q,285.00,285.00,271.55,272.00,272.00,274.35,17,323,87870.00,
539957,MGL         ,A ,Q,794.00,803.85,785.00,790.85,790.85,787.15,777,16528,13140785.00,
539962,QFSL        ,X ,Q,0.21,0.21,0.21,0.21,0.21,0.21,3,9001,1890.00,
539978,QUESS       ,A ,Q,434.45,435.75,417.60,429.25,424.75,428.45,1209,11664,4992354.00,
539979,DIGJAMLTD   ,B ,Q,1.49,1.51,1.48,1.48,1.48,1.55,35,18785,27845.00,
539980,ICICIMCAP   ,B ,Q,65.02,65.02,64.48,64.77,64.77,64.19,5,104,6736.00,
539981,MAXINDIA    ,A ,Q,65.70,66.00,64.65,65.00,65.00,66.40,22,1177,76606.00,
539982,ASYL        ,B ,Q,22.15,24.35,21.00,24.25,24.25,20.30,55,17157,412926.00,
539984,HUIL        ,X ,Q,615.00,615.00,610.00,610.00,610.00,615.00,5,97,59559.00,
539986,COMSYN      ,B ,Q,51.55,51.55,51.55,51.55,51.55,52.00,2,75,3866.00,
539992,LLOYDSTEEL  ,B ,Q,0.55,0.55,0.53,0.55,0.54,0.55,60,94204,51118.00,
539997,KPL         ,M ,Q,44.00,44.00,44.00,44.00,44.00,43.20,1,3000,132000.00,
540005,LTI         ,A ,Q,1603.25,1605.00,1564.00,1590.30,1590.30,1600.50,2417,18376,29102392.00,
540006,EASTWEST    ,X ,Q,113.75,113.85,105.00,111.75,111.80,113.75,48,9183,999766.00,
540024,ASHARI      ,X ,Q,15.70,16.00,15.60,15.85,16.00,15.70,79,19611,309068.00,
540025,ADVENZYMES  ,A ,Q,164.00,164.75,157.50,159.00,159.00,163.50,329,7580,1212977.00,
540026,LAHL        ,XT,Q,2.50,2.50,2.50,2.50,2.50,2.50,3,2000,5000.00,
540027,PTIL        ,T ,Q,428.00,428.00,426.90,427.95,428.00,427.50,10,1255,536704.00,
540047,DBL         ,A ,Q,435.00,435.60,417.35,419.25,417.65,427.95,1070,24675,10589026.00,
540048,SPAL        ,B ,Q,277.80,282.60,273.60,282.60,282.60,277.65,5,35,9658.00,
540063,ECS         ,XT,Q,4.29,4.29,4.00,4.25,4.25,4.09,4,520,2085.00,
540064,FRETAIL     ,A ,Q,481.95,482.20,470.05,471.95,470.05,476.80,812,903913,433705483.00,
540065,RBLBANK     ,A ,Q,629.00,638.95,624.25,626.65,626.15,627.20,923,33674,21364946.00,
540071,CAMSONSEEDS ,Z ,Q,4.67,4.67,4.25,4.31,4.40,4.45,21,14844,66862.00,
540073,BLS         ,B ,Q,73.50,73.50,68.00,70.20,69.50,70.00,140,6397,448125.00,
